,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,MKT_CARRIER_AIRLINE_ID,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_SEQ_ID,DEST_AIRPORT_SEQ_ID,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
8163,8,21,7,19805,4223,1042302,1245102,1303,1343.0,40.0,1629,1704.0,35.0,146.0,141.0,954.0,19.0,0.0,0.0,0.0,16.0
8164,4,1,5,19977,2222,1042302,1129202,1819,1812.0,-7.0,1939,1935.0,-4.0,140.0,143.0,775.0,0.0,0.0,0.0,0.0,0.0
8165,5,11,3,19805,3540,1042302,1393007,1625,1621.0,-4.0,1919,1928.0,9.0,174.0,187.0,977.0,0.0,0.0,0.0,0.0,0.0
8166,10,21,5,19393,991,1042302,1125904,1140,1139.0,-1.0,1245,1233.0,-12.0,65.0,54.0,189.0,0.0,0.0,0.0,0.0,0.0
8167,9,6,2,19393,991,1042302,1125904,1145,1145.0,0.0,1250,1251.0,1.0,65.0,66.0,189.0,0.0,0.0,0.0,0.0,0.0
8168,11,10,4,20368,1399,1042302,1541206,2008,2021.0,13.0,2316,2328.0,12.0,128.0,127.0,882.0,0.0,0.0,0.0,0.0,0.0
8169,5,1,7,19977,1541,1042302,1226603,1951,124.0,333.0,2050,207.0,317.0,59.0,43.0,140.0,46.0,0.0,0.0,0.0,271.0
8170,7,7,4,19393,582,1042302,1323202,1425,1426.0,1.0,1700,1702.0,2.0,155.0,156.0,972.0,0.0,0.0,0.0,0.0,0.0
8171,7,12,2,19790,2563,1042302,1348702,645,639.0,-6.0,930,926.0,-4.0,165.0,167.0,1042.0,0.0,0.0,0.0,0.0,0.0
8172,3,29,2,19393,1861,1042302,1449202,1455,1452.0,-3.0,1835,1832.0,-3.0,160.0,160.0,1162.0,0.0,0.0,0.0,0.0,0.0
8173,10,4,2,19805,3916,1042302,1129806,930,922.0,-8.0,1035,1029.0,-6.0,65.0,67.0,190.0,0.0,0.0,0.0,0.0,0.0
8174,4,26,2,20416,219,1042302,1320402,700,659.0,-1.0,1033,1028.0,-5.0,153.0,149.0,994.0,0.0,0.0,0.0,0.0,0.0
8175,3,15,2,19393,2640,1042302,1129202,1250,1321.0,31.0,1405,1442.0,37.0,135.0,141.0,775.0,16.0,0.0,6.0,0.0,15.0
8176,7,13,3,19393,2231,1042302,1410702,1800,1802.0,2.0,1820,1818.0,-2.0,140.0,136.0,872.0,0.0,0.0,0.0,0.0,0.0
8177,6,8,3,19805,3751,1042302,1154005,1600,1551.0,-9.0,1633,1641.0,8.0,93.0,110.0,528.0,0.0,0.0,0.0,0.0,0.0
8178,7,3,7,19393,2701,1042302,1295407,1915,1906.0,-9.0,2010,2001.0,-9.0,175.0,175.0,1226.0,0.0,0.0,0.0,0.0,0.0
8179,7,14,4,19977,658,1042302,1161802,1351,1414.0,23.0,1845,1850.0,5.0,234.0,216.0,1504.0,0.0,0.0,0.0,0.0,0.0
8180,1,12,3,19805,1662,1042302,1330303,1922,1909.0,-13.0,2255,2231.0,-24.0,153.0,142.0,1103.0,0.0,0.0,0.0,0.0,0.0
8181,3,28,1,19393,1458,1042302,1323202,1540,1546.0,6.0,1810,1814.0,4.0,150.0,148.0,972.0,0.0,0.0,0.0,0.0,0.0
8182,10,24,1,19805,1083,1042302,1410702,1546,1551.0,5.0,1615,1622.0,7.0,149.0,151.0,872.0,0.0,0.0,0.0,0.0,0.0
8183,2,11,5,19393,1251,1042302,1385103,1505,1520.0,15.0,1630,1630.0,0.0,85.0,70.0,358.0,0.0,0.0,0.0,0.0,0.0
8184,7,22,5,19977,644,1042302,1129202,1645,1640.0,-5.0,1805,1804.0,-1.0,140.0,144.0,775.0,0.0,0.0,0.0,0.0,0.0
8185,9,23,5,19393,1210,1042302,1330303,1325,1332.0,7.0,1710,1705.0,-5.0,165.0,153.0,1103.0,0.0,0.0,0.0,0.0,0.0
8186,9,14,3,19393,1757,1042302,1125904,710,705.0,-5.0,815,803.0,-12.0,65.0,58.0,189.0,0.0,0.0,0.0,0.0,0.0
8187,11,6,7,19805,1092,1042302,1247805,1432,1454.0,22.0,1915,2032.0,77.0,223.0,278.0,1521.0,22.0,0.0,55.0,0.0,0.0
8188,6,15,3,19977,306,1042302,1477104,1538,1537.0,-1.0,1723,1721.0,-2.0,225.0,224.0,1504.0,0.0,0.0,0.0,0.0,0.0
8189,10,18,2,19790,1179,1042302,1072102,1913,1922.0,9.0,11,2351.0,-20.0,238.0,209.0,1698.0,0.0,0.0,0.0,0.0,0.0
8190,7,15,5,19393,159,1042302,1323202,2155,2159.0,4.0,20,23.0,3.0,145.0,144.0,972.0,0.0,0.0,0.0,0.0,0.0
8191,4,26,2,19805,2774,1042302,1410005,805,1043.0,158.0,1231,1510.0,159.0,206.0,207.0,1430.0,158.0,0.0,1.0,0.0,0.0
8192,1,12,3,19805,1290,1042302,1330303,1207,1157.0,-10.0,1541,1519.0,-22.0,154.0,142.0,1103.0,0.0,0.0,0.0,0.0,0.0
8193,10,12,3,20416,2308,1042302,1161802,1414,1420.0,6.0,1859,1922.0,23.0,225.0,242.0,1504.0,6.0,0.0,17.0,0.0,0.0
8194,10,28,5,19790,807,1042302,1247805,1720,1721.0,1.0,2212,2200.0,-12.0,232.0,219.0,1521.0,0.0,0.0,0.0,0.0,0.0
8195,12,25,7,19977,1958,1042302,1393008,830,829.0,-1.0,1113,1126.0,13.0,163.0,177.0,977.0,0.0,0.0,0.0,0.0,0.0
8196,11,16,3,20416,512,1042302,1169706,1027,1045.0,18.0,1401,1413.0,12.0,154.0,148.0,1105.0,0.0,0.0,0.0,0.0,0.0
8197,10,15,6,19805,2573,1042302,1105703,810,805.0,-5.0,1151,1139.0,-12.0,161.0,154.0,1032.0,0.0,0.0,0.0,0.0,0.0
8198,9,5,1,19805,1861,1042302,1410702,900,930.0,30.0,923,940.0,17.0,143.0,130.0,872.0,17.0,0.0,0.0,0.0,0.0
8199,8,27,6,19805,986,1042302,1530402,800,747.0,-13.0,1125,1131.0,6.0,145.0,164.0,928.0,0.0,0.0,0.0,0.0,0.0
8200,8,11,4,20436,619,1042302,1129202,1005,1013.0,8.0,1131,1115.0,-16.0,146.0,122.0,775.0,0.0,0.0,0.0,0.0,0.0
8201,12,4,7,19790,2320,1042302,1348702,1157,1140.0,-17.0,1433,1417.0,-16.0,156.0,157.0,1042.0,0.0,0.0,0.0,0.0,0.0
8202,5,5,4,19805,4229,1042302,1349505,2135,2215.0,40.0,2259,2358.0,59.0,84.0,103.0,444.0,0.0,13.0,19.0,0.0,27.0
8203,7,23,6,19790,2482,1042302,1348702,1440,1434.0,-6.0,1725,1711.0,-14.0,165.0,157.0,1042.0,0.0,0.0,0.0,0.0,0.0
8204,4,29,5,19393,234,1042302,1220605,700,655.0,-5.0,810,758.0,-12.0,70.0,63.0,273.0,0.0,0.0,0.0,0.0,0.0
8205,10,18,2,19805,885,1042302,1105703,1357,1354.0,-3.0,1740,1734.0,-6.0,163.0,160.0,1032.0,0.0,0.0,0.0,0.0,0.0
8206,12,23,5,19393,2909,1042302,1530402,810,831.0,21.0,1125,1134.0,9.0,135.0,123.0,928.0,0.0,0.0,0.0,0.0,0.0
8207,8,31,3,19805,2852,1042302,1330303,708,800.0,52.0,1102,1141.0,39.0,174.0,161.0,1103.0,39.0,0.0,0.0,0.0,0.0
8208,2,4,5,19805,3717,1042302,1385103,1635,1850.0,135.0,1758,2000.0,122.0,83.0,70.0,358.0,50.0,0.0,0.0,0.0,72.0
8209,1,5,3,19393,3413,1042302,1295407,1145,1151.0,6.0,1305,1307.0,2.0,200.0,196.0,1226.0,0.0,0.0,0.0,0.0,0.0
8210,12,18,7,19977,2239,1042302,1129202,1812,1830.0,18.0,1935,1938.0,3.0,143.0,128.0,775.0,0.0,0.0,0.0,0.0,0.0
8211,12,25,7,19393,2745,1042302,1125904,605,619.0,14.0,710,714.0,4.0,65.0,55.0,189.0,0.0,0.0,0.0,0.0,0.0
8212,8,13,6,19393,3993,1042302,1389101,1700,1743.0,43.0,1755,1837.0,42.0,175.0,174.0,1196.0,5.0,0.0,0.0,0.0,37.0
8213,5,9,1,19393,687,1042302,1410702,1820,1901.0,41.0,1855,1923.0,28.0,155.0,142.0,872.0,9.0,0.0,0.0,0.0,19.0
8214,10,4,2,19393,1361,1042302,1389101,1230,1231.0,1.0,1330,1327.0,-3.0,180.0,176.0,1196.0,0.0,0.0,0.0,0.0,0.0
8215,2,1,2,19805,4240,1042302,1537002,1600,1549.0,-11.0,1722,1703.0,-19.0,82.0,74.0,426.0,0.0,0.0,0.0,0.0,0.0
8216,10,31,1,19805,3382,1042302,1119302,1307,1305.0,-2.0,1636,1622.0,-14.0,149.0,137.0,958.0,0.0,0.0,0.0,0.0,0.0
8217,8,15,1,19393,644,1042302,1490803,1740,1842.0,62.0,1835,1931.0,56.0,175.0,169.0,1209.0,49.0,0.0,0.0,0.0,7.0
8218,11,28,1,19930,1003,1042302,1474703,800,758.0,-2.0,1040,1040.0,0.0,280.0,282.0,1770.0,0.0,0.0,0.0,0.0,0.0
8219,1,17,1,19393,1933,1042302,1349505,2020,2026.0,6.0,2140,2138.0,-2.0,80.0,72.0,444.0,0.0,0.0,0.0,0.0,0.0
8220,1,6,4,19393,4022,1042302,1125904,2050,2100.0,10.0,2155,2149.0,-6.0,65.0,49.0,189.0,0.0,0.0,0.0,0.0,0.0
8221,3,18,5,19393,2300,1042302,1501606,1305,1318.0,13.0,1505,1512.0,7.0,120.0,114.0,721.0,0.0,0.0,0.0,0.0,0.0
8222,7,22,5,19393,159,1042302,1323202,2155,2150.0,-5.0,20,20.0,0.0,145.0,150.0,972.0,0.0,0.0,0.0,0.0,0.0
8223,12,21,3,19805,4248,1042302,1319801,630,628.0,-2.0,823,815.0,-8.0,113.0,107.0,650.0,0.0,0.0,0.0,0.0,0.0
8224,2,23,3,19805,406,1042302,1330303,530,539.0,9.0,901,927.0,26.0,151.0,168.0,1103.0,9.0,0.0,17.0,0.0,0.0
8225,12,5,1,19790,1067,1042302,1474703,1630,1628.0,-2.0,1905,1900.0,-5.0,275.0,272.0,1770.0,0.0,0.0,0.0,0.0,0.0
8226,10,5,3,19790,1166,1042302,1247805,700,701.0,1.0,1153,1127.0,-26.0,233.0,206.0,1521.0,0.0,0.0,0.0,0.0,0.0
8227,12,27,2,19805,4019,1042302,1393008,928,932.0,4.0,1210,1213.0,3.0,162.0,161.0,977.0,0.0,0.0,0.0,0.0,0.0
8228,5,9,1,20409,512,1042302,1169706,600,554.0,-6.0,947,925.0,-22.0,167.0,151.0,1105.0,0.0,0.0,0.0,0.0,0.0
8229,8,13,6,19805,4223,1042302,1245102,1332,1329.0,-3.0,1701,1704.0,3.0,149.0,155.0,954.0,0.0,0.0,0.0,0.0,0.0
8230,11,23,3,19393,2225,1042302,1219103,1820,1853.0,33.0,1920,1943.0,23.0,60.0,50.0,148.0,23.0,0.0,0.0,0.0,0.0
8231,9,9,5,19393,3150,1042302,1014005,1845,1846.0,1.0,1935,1935.0,0.0,110.0,109.0,619.0,0.0,0.0,0.0,0.0,0.0
8232,2,5,6,19977,376,1042302,1226402,1715,1724.0,9.0,2112,2112.0,0.0,177.0,168.0,1297.0,0.0,0.0,0.0,0.0,0.0
8233,4,15,5,19393,2190,1042302,1467903,2110,2116.0,6.0,2210,2241.0,31.0,180.0,205.0,1164.0,0.0,0.0,25.0,0.0,6.0
8234,6,16,4,19393,266,1042302,1320402,525,528.0,3.0,905,858.0,-7.0,160.0,150.0,994.0,0.0,0.0,0.0,0.0,0.0
8235,8,6,6,19977,284,1042302,1161802,703,702.0,-1.0,1147,1141.0,-6.0,224.0,219.0,1504.0,0.0,0.0,0.0,0.0,0.0
8236,12,28,3,19393,257,1042302,1129202,2110,2115.0,5.0,2230,2240.0,10.0,140.0,145.0,775.0,0.0,0.0,0.0,0.0,0.0
8237,1,21,5,19805,2197,1042302,1129806,800,756.0,-4.0,914,857.0,-17.0,74.0,61.0,190.0,0.0,0.0,0.0,0.0,0.0
8238,11,22,2,19930,1154,1042302,1477104,700,700.0,0.0,902,859.0,-3.0,242.0,239.0,1504.0,0.0,0.0,0.0,0.0,0.0
8239,7,4,1,19977,376,1042302,1226402,1621,1616.0,-5.0,2035,2019.0,-16.0,194.0,183.0,1297.0,0.0,0.0,0.0,0.0,0.0
8240,5,24,2,19805,1861,1042302,1410702,841,840.0,-1.0,915,913.0,-2.0,154.0,153.0,872.0,0.0,0.0,0.0,0.0,0.0
8241,1,1,6,19805,355,1042302,1530402,1742,1811.0,29.0,2059,2119.0,20.0,137.0,128.0,928.0,3.0,0.0,0.0,0.0,17.0
8242,12,13,2,19790,2320,1042302,1348702,1157,1148.0,-9.0,1433,1418.0,-15.0,156.0,150.0,1042.0,0.0,0.0,0.0,0.0,0.0
8243,8,25,4,19805,4247,1042302,1119302,1755,1815.0,20.0,2130,2130.0,0.0,155.0,135.0,958.0,0.0,0.0,0.0,0.0,0.0
8244,7,1,5,19805,3961,1042302,1449202,1005,958.0,-7.0,1403,1358.0,-5.0,178.0,180.0,1162.0,0.0,0.0,0.0,0.0,0.0
8245,8,3,3,19805,2418,1042302,1410702,1856,1901.0,5.0,1915,1920.0,5.0,139.0,139.0,872.0,0.0,0.0,0.0,0.0,0.0
8246,11,28,1,19393,1555,1042302,1014005,1545,1545.0,0.0,1640,1632.0,-8.0,115.0,107.0,619.0,0.0,0.0,0.0,0.0,0.0
8247,11,13,7,19393,2533,1042302,1483106,1240,1238.0,-2.0,1430,1426.0,-4.0,230.0,228.0,1476.0,0.0,0.0,0.0,0.0,0.0
8248,12,29,4,20368,3142,1042302,1142308,1754,1733.0,-21.0,2001,1924.0,-37.0,127.0,111.0,813.0,0.0,0.0,0.0,0.0,0.0
8249,2,27,7,19393,786,1042302,1169706,1000,1000.0,0.0,1335,1323.0,-12.0,155.0,143.0,1105.0,0.0,0.0,0.0,0.0,0.0
8250,9,28,3,19805,1065,1042302,1129806,1230,1223.0,-7.0,1338,1322.0,-16.0,68.0,59.0,190.0,0.0,0.0,0.0,0.0,0.0
8251,7,31,7,19805,2549,1042302,1105703,600,557.0,-3.0,952,937.0,-15.0,172.0,160.0,1032.0,0.0,0.0,0.0,0.0,0.0
8252,7,25,1,19790,2982,1042302,1143302,1500,1454.0,-6.0,1859,1841.0,-18.0,179.0,167.0,1149.0,0.0,0.0,0.0,0.0,0.0
8253,12,14,3,19393,498,1042302,1385103,850,849.0,-1.0,1005,951.0,-14.0,75.0,62.0,358.0,0.0,0.0,0.0,0.0,0.0
8254,11,14,1,19393,2656,1042302,1219103,830,828.0,-2.0,925,923.0,-2.0,55.0,55.0,148.0,0.0,0.0,0.0,0.0,0.0
8255,2,14,1,19977,400,1042302,1226402,1204,1306.0,62.0,1601,1646.0,45.0,177.0,160.0,1297.0,45.0,0.0,0.0,0.0,0.0
8256,2,8,2,19393,1302,1042302,1233904,1525,1523.0,-2.0,1845,1833.0,-12.0,140.0,130.0,919.0,0.0,0.0,0.0,0.0,0.0
8257,1,31,1,19393,967,1042302,1501606,1615,1613.0,-2.0,1815,1810.0,-5.0,120.0,117.0,721.0,0.0,0.0,0.0,0.0,0.0
8258,12,2,5,19805,1595,1042302,1129806,702,653.0,-9.0,811,756.0,-15.0,69.0,63.0,190.0,0.0,0.0,0.0,0.0,0.0
8259,11,24,4,19393,1401,1042302,1530402,1925,1927.0,2.0,2235,2240.0,5.0,130.0,133.0,928.0,0.0,0.0,0.0,0.0,0.0
8260,3,31,4,19805,1713,1042302,1289208,2119,2115.0,-4.0,2246,2242.0,-4.0,207.0,207.0,1242.0,0.0,0.0,0.0,0.0,0.0
8261,9,3,6,20416,219,1042302,1320402,815,810.0,-5.0,1200,1142.0,-18.0,165.0,152.0,994.0,0.0,0.0,0.0,0.0,0.0
8262,4,9,6,19805,2327,1042302,1393007,510,501.0,-9.0,752,756.0,4.0,162.0,175.0,977.0,0.0,0.0,0.0,0.0,0.0
8263,11,15,2,19977,644,1042302,1129202,1647,1656.0,9.0,1809,1805.0,-4.0,142.0,129.0,775.0,0.0,0.0,0.0,0.0,0.0
8264,9,2,5,20368,1499,1042302,1473004,1230,1221.0,-9.0,1600,1536.0,-24.0,150.0,135.0,876.0,0.0,0.0,0.0,0.0,0.0
8265,9,1,4,19393,978,1042302,1289208,1715,1812.0,57.0,1820,1906.0,46.0,185.0,174.0,1242.0,6.0,0.0,0.0,0.0,40.0
8266,12,12,1,19805,4247,1042302,1119302,1845,1930.0,45.0,2214,2254.0,40.0,149.0,144.0,958.0,1.0,0.0,0.0,0.0,39.0
8267,8,14,7,19977,644,1042302,1129202,1645,1638.0,-7.0,1805,1823.0,18.0,140.0,165.0,775.0,0.0,0.0,18.0,0.0,0.0
8268,3,6,7,19393,1182,1042302,1169706,1720,1923.0,123.0,2055,2240.0,105.0,155.0,137.0,1105.0,105.0,0.0,0.0,0.0,0.0
8269,12,7,3,19977,2196,1042302,1226603,956,948.0,-8.0,1058,1056.0,-2.0,62.0,68.0,140.0,0.0,0.0,0.0,0.0,0.0
8270,10,22,6,19805,2573,1042302,1105703,810,802.0,-8.0,1151,1144.0,-7.0,161.0,162.0,1032.0,0.0,0.0,0.0,0.0,0.0
8271,10,13,4,19393,2461,1042302,1490803,1850,1849.0,-1.0,1955,2005.0,10.0,185.0,196.0,1209.0,0.0,0.0,0.0,0.0,0.0
8272,4,14,4,19393,979,1042302,1288903,850,850.0,0.0,945,946.0,1.0,175.0,176.0,1090.0,0.0,0.0,0.0,0.0,0.0
8273,6,12,7,19393,1010,1042302,1315805,1955,2032.0,37.0,2055,2132.0,37.0,60.0,60.0,294.0,12.0,0.0,0.0,0.0,25.0
8274,4,22,5,19930,222,1042302,1467903,1350,1341.0,-9.0,1459,1451.0,-8.0,189.0,190.0,1164.0,0.0,0.0,0.0,0.0,0.0
8275,6,1,3,19393,2577,1042302,1219102,1430,1435.0,5.0,1530,1519.0,-11.0,60.0,44.0,148.0,0.0,0.0,0.0,0.0,0.0
8276,10,6,4,19393,1479,1042302,1169706,1615,1619.0,4.0,1955,1938.0,-17.0,160.0,139.0,1105.0,0.0,0.0,0.0,0.0,0.0
8277,4,26,2,19790,2234,1042302,1039707,800,848.0,48.0,1109,1153.0,44.0,129.0,125.0,813.0,44.0,0.0,0.0,0.0,0.0
8278,7,27,3,19977,790,1042302,1393007,1406,1401.0,-5.0,1656,1707.0,11.0,170.0,186.0,977.0,0.0,0.0,0.0,0.0,0.0
8279,1,2,7,19805,2411,1042302,1105703,900,927.0,27.0,1239,1245.0,6.0,159.0,138.0,1032.0,0.0,0.0,0.0,0.0,0.0
8280,8,17,3,19977,2101,1042302,1226603,1220,1213.0,-7.0,1323,1308.0,-15.0,63.0,55.0,140.0,0.0,0.0,0.0,0.0,0.0
8281,4,9,6,19805,3730,1042302,1129806,1015,1005.0,-10.0,1126,1102.0,-24.0,71.0,57.0,190.0,0.0,0.0,0.0,0.0,0.0
8282,7,16,6,19393,892,1042302,1219102,1150,1400.0,130.0,1250,1452.0,122.0,60.0,52.0,148.0,6.0,0.0,0.0,0.0,116.0
8283,4,21,4,19690,81,1042302,1217305,1000,1027.0,27.0,1335,1353.0,18.0,515.0,506.0,3764.0,18.0,0.0,0.0,0.0,0.0
8284,1,28,5,19805,2563,1042302,1129806,500,449.0,-11.0,608,544.0,-24.0,68.0,55.0,190.0,0.0,0.0,0.0,0.0,0.0
8285,8,12,5,19805,1660,1042302,1129806,1740,1729.0,-11.0,1848,1844.0,-4.0,68.0,75.0,190.0,0.0,0.0,0.0,0.0,0.0
8286,5,9,1,19805,1855,1042302,1484306,1926,1951.0,25.0,101,119.0,18.0,275.0,268.0,2146.0,0.0,0.0,0.0,0.0,18.0
8287,9,19,1,19790,1067,1042302,1474703,1635,1626.0,-9.0,1900,1837.0,-23.0,265.0,251.0,1770.0,0.0,0.0,0.0,0.0,0.0
8288,11,22,2,19393,4833,1042302,1125904,830,838.0,8.0,935,929.0,-6.0,65.0,51.0,189.0,0.0,0.0,0.0,0.0,0.0
8289,8,29,1,19805,3860,1042302,1349505,1420,1420.0,0.0,1546,1615.0,29.0,86.0,115.0,444.0,0.0,0.0,29.0,0.0,0.0
8290,2,22,2,19393,459,1042302,1289607,1830,1825.0,-5.0,1945,1935.0,-10.0,75.0,70.0,341.0,0.0,0.0,0.0,0.0,0.0
8291,5,11,3,19393,404,1042302,1288903,2155,2204.0,9.0,2245,2251.0,6.0,170.0,167.0,1090.0,0.0,0.0,0.0,0.0,0.0
8292,4,13,3,19805,1070,1042302,1105703,930,932.0,2.0,1313,1303.0,-10.0,163.0,151.0,1032.0,0.0,0.0,0.0,0.0,0.0
8293,10,19,3,19393,225,1042302,1082106,525,525.0,0.0,935,918.0,-17.0,190.0,173.0,1342.0,0.0,0.0,0.0,0.0,0.0
8294,9,29,4,19393,1383,1042302,1125904,605,559.0,-6.0,710,652.0,-18.0,65.0,53.0,189.0,0.0,0.0,0.0,0.0,0.0
8295,5,21,6,19393,3680,1042302,1467903,2100,2156.0,56.0,2205,2247.0,42.0,185.0,171.0,1164.0,34.0,0.0,0.0,0.0,8.0
8296,6,14,2,20416,505,1042302,1288903,1530,1530.0,0.0,1623,1611.0,-12.0,173.0,161.0,1090.0,0.0,0.0,0.0,0.0,0.0
8297,2,19,6,19393,3258,1042302,1169706,845,850.0,5.0,1220,1223.0,3.0,155.0,153.0,1105.0,0.0,0.0,0.0,0.0,0.0
8298,1,2,7,19790,2811,1042302,1039707,705,1038.0,213.0,1019,1332.0,193.0,134.0,114.0,813.0,12.0,0.0,0.0,0.0,181.0
8299,5,29,7,19805,3653,1042302,1154005,1040,1035.0,-5.0,1118,1103.0,-15.0,98.0,88.0,528.0,0.0,0.0,0.0,0.0,0.0
8300,9,20,2,19977,2644,1042302,1226603,530,523.0,-7.0,628,610.0,-18.0,58.0,47.0,140.0,0.0,0.0,0.0,0.0,0.0
8301,4,22,5,19805,495,1042302,1330303,705,659.0,-6.0,1053,1039.0,-14.0,168.0,160.0,1103.0,0.0,0.0,0.0,0.0,0.0
8302,8,17,3,19977,1401,1042302,1477104,2013,2005.0,-8.0,2200,2137.0,-23.0,227.0,212.0,1504.0,0.0,0.0,0.0,0.0,0.0
8303,5,6,5,19393,2165,1042302,1289208,1450,1450.0,0.0,1610,1549.0,-21.0,200.0,179.0,1242.0,0.0,0.0,0.0,0.0,0.0
8304,7,15,5,19977,329,1042302,1393007,1730,1759.0,29.0,2019,2048.0,29.0,169.0,169.0,977.0,29.0,0.0,0.0,0.0,0.0
8305,11,21,1,19393,2327,1042302,1219103,1900,1903.0,3.0,2000,1955.0,-5.0,60.0,52.0,148.0,0.0,0.0,0.0,0.0,0.0
8306,4,11,1,19393,581,1042302,1288903,1400,1410.0,10.0,1455,1457.0,2.0,175.0,167.0,1090.0,0.0,0.0,0.0,0.0,0.0
8307,5,27,5,19393,1520,1042302,1486903,1455,1501.0,6.0,1645,1649.0,4.0,170.0,168.0,1086.0,0.0,0.0,0.0,0.0,0.0
8308,3,16,3,19805,1372,1042302,1105703,1731,1719.0,-12.0,2110,2107.0,-3.0,159.0,168.0,1032.0,0.0,0.0,0.0,0.0,0.0
8309,5,12,4,19805,1861,1042302,1410702,841,841.0,0.0,915,910.0,-5.0,154.0,149.0,872.0,0.0,0.0,0.0,0.0,0.0
8310,8,23,2,19977,293,1042302,1393007,607,605.0,-2.0,855,843.0,-12.0,168.0,158.0,977.0,0.0,0.0,0.0,0.0,0.0
8311,4,26,2,19790,2563,1042302,1348702,640,641.0,1.0,926,921.0,-5.0,166.0,160.0,1042.0,0.0,0.0,0.0,0.0,0.0
8312,7,25,1,19790,973,1042302,1072102,715,707.0,-8.0,1212,1225.0,13.0,237.0,258.0,1698.0,0.0,0.0,0.0,0.0,0.0
8313,6,15,3,19790,4672,1042302,1449202,1330,1325.0,-5.0,1723,1725.0,2.0,173.0,180.0,1162.0,0.0,0.0,0.0,0.0,0.0
8314,5,19,4,19930,222,1042302,1467903,1355,1406.0,11.0,1500,1453.0,-7.0,185.0,167.0,1164.0,0.0,0.0,0.0,0.0,0.0
8315,8,16,2,19393,206,1042302,1410702,1015,1010.0,-5.0,1030,1028.0,-2.0,135.0,138.0,872.0,0.0,0.0,0.0,0.0,0.0
8316,6,26,7,19393,582,1042302,1323202,1425,1432.0,7.0,1700,1657.0,-3.0,155.0,145.0,972.0,0.0,0.0,0.0,0.0,0.0
8317,12,21,3,19393,3320,1042302,1490803,1755,1829.0,34.0,1910,1932.0,22.0,195.0,183.0,1209.0,5.0,0.0,0.0,0.0,17.0
8318,2,27,7,20368,2782,1042302,1142307,1701,1706.0,5.0,1913,1919.0,6.0,132.0,133.0,813.0,0.0,0.0,0.0,0.0,0.0
8319,5,11,3,19805,2198,1042302,1129806,1432,1425.0,-7.0,1544,1535.0,-9.0,72.0,70.0,190.0,0.0,0.0,0.0,0.0,0.0
8320,8,6,6,19930,3303,1042302,1289208,1730,1721.0,-9.0,1843,1830.0,-13.0,193.0,189.0,1242.0,0.0,0.0,0.0,0.0,0.0
8321,8,5,5,19393,226,1042302,1289208,2205,2234.0,29.0,2310,2322.0,12.0,185.0,168.0,1242.0,0.0,0.0,0.0,0.0,0.0
8322,3,8,2,19805,2332,1042302,1393007,630,623.0,-7.0,911,849.0,-22.0,161.0,146.0,977.0,0.0,0.0,0.0,0.0,0.0
8323,11,14,1,19805,1083,1042302,1410702,1501,1457.0,-4.0,1635,1644.0,9.0,154.0,167.0,872.0,0.0,0.0,0.0,0.0,0.0
8324,12,20,2,19790,1066,1042302,1247805,1824,1816.0,-8.0,2259,2259.0,0.0,215.0,223.0,1521.0,0.0,0.0,0.0,0.0,0.0
8325,9,25,7,20409,1094,1042302,1247805,1742,1941.0,119.0,2226,22.0,116.0,224.0,221.0,1521.0,31.0,0.0,0.0,0.0,85.0
8326,5,26,4,19393,2165,1042302,1289208,1450,1539.0,49.0,1610,1634.0,24.0,200.0,175.0,1242.0,24.0,0.0,0.0,0.0,0.0
8327,4,4,1,19393,2647,1042302,1289607,2100,2208.0,68.0,2210,2317.0,67.0,70.0,69.0,341.0,9.0,0.0,0.0,0.0,58.0
8328,4,26,2,19393,615,1042302,1014005,1315,1313.0,-2.0,1410,1404.0,-6.0,115.0,111.0,619.0,0.0,0.0,0.0,0.0,0.0
8329,5,16,1,19790,2609,1042302,1474703,1600,1636.0,36.0,1822,1853.0,31.0,262.0,257.0,1770.0,31.0,0.0,0.0,0.0,0.0
8330,3,31,4,19805,3962,1042302,1393007,910,916.0,6.0,1155,1149.0,-6.0,165.0,153.0,977.0,0.0,0.0,0.0,0.0,0.0
8331,8,27,6,20409,794,1042302,1247805,645,645.0,0.0,1128,1109.0,-19.0,223.0,204.0,1521.0,0.0,0.0,0.0,0.0,0.0
8332,8,20,6,19977,644,1042302,1129202,1645,1703.0,18.0,1805,1826.0,21.0,140.0,143.0,775.0,6.0,0.0,3.0,0.0,12.0
8333,4,13,3,19393,2696,1042302,1069302,900,859.0,-1.0,1105,1101.0,-4.0,125.0,122.0,756.0,0.0,0.0,0.0,0.0,0.0
8334,6,19,7,19393,2188,1042302,1319801,1200,1207.0,7.0,1350,1353.0,3.0,110.0,106.0,650.0,0.0,0.0,0.0,0.0,0.0
8335,12,14,3,19805,4232,1042302,1154005,1015,1011.0,-4.0,1053,1100.0,7.0,98.0,109.0,528.0,0.0,0.0,0.0,0.0,0.0
